============================================
   BATTERY PERFORMANCE TEST REPORT
============================================
App Tested     : msedge.exe
Test Duration  : 1090 seconds
Test Date/Time : 2026-04-24 16:58:05

--- SYSTEM METRICS SUMMARY ---
Average CPU Usage  : 0.13%
Peak CPU Usage     : 12.5%
Average Memory     : 25.93 MB
Peak Memory        : 27.09765625 MB
Battery (Start)    : 100%
Battery (End)      : 100%
Battery Drain      : 0%

--- IMPACT SCORES ---
CPU Impact     : Low
Memory Impact  : Low
Battery Impact : Low
OVERALL SCORE  : 🟢 Low Impact

--- RECOMMENDATION ---
This app is battery-friendly. Safe to run in the background.

--- RAW READINGS ---
Timestamp   | CPU (%)  | Memory (MB) | Battery (%)
16:55:50    |      1.6 |        27.0 | 100.0      
16:55:53    |      0.0 |        27.0 | 100.0      
16:55:56    |      0.0 |        27.0 | 100.0      
16:55:59    |      0.0 |        27.0 | 100.0      
16:56:02    |      0.0 |        27.0 | 100.0      
16:56:05    |      0.0 |        27.0 | 100.0      
16:56:08    |      0.0 |        27.0 | 100.0      
16:56:11    |      0.0 |        27.0 | 100.0      
16:56:14    |      0.0 |        27.0 | 100.0      
16:56:17    |      0.0 |        27.0 | 100.0      
16:56:21    |      0.0 |        27.0 | 100.0      
16:56:24    |      0.0 |        27.0 | 100.0      
16:56:27    |      1.5 |        27.0 | 100.0      
16:56:30    |      0.0 |        27.0 | 100.0      
16:56:33    |      0.0 |        27.0 | 100.0      
16:56:36    |      1.4 |        27.0 | 100.0      
16:56:39    |      0.0 |        27.0 | 100.0      
16:56:42    |      0.0 |        27.0 | 100.0      
16:56:45    |      1.5 |        27.0 | 100.0      
16:56:48    |      0.0 |        27.0 | 100.0      
16:56:51    |      0.0 |        27.0 | 100.0      
16:56:54    |      0.0 |        27.0 | 100.0      
16:56:57    |      0.0 |        27.0 | 100.0      
16:57:00    |      0.0 |        27.1 | 100.0      
16:57:03    |      0.0 |        27.1 | 100.0      
16:57:06    |      0.0 |        27.1 | 100.0      
16:57:09    |      0.0 |        27.1 | 100.0      
16:57:12    |      1.4 |        27.1 | 100.0      
16:57:15    |      0.0 |        27.1 | 100.0      
16:57:18    |      0.0 |        27.1 | 100.0      
16:57:21    |      0.0 |        27.1 | 100.0      
16:57:24    |      0.0 |        27.1 | 100.0      
16:57:28    |      0.0 |        27.1 | 100.0      
16:57:31    |      0.0 |        27.1 | 100.0      
16:57:34    |      0.0 |        27.1 | 100.0      
16:57:37    |      0.0 |        27.1 | 100.0      
16:57:40    |      0.0 |        27.1 | 100.0      
16:57:43    |      0.0 |        27.1 | 100.0      
16:57:46    |      0.0 |        27.1 | 100.0      
16:57:49    |      0.0 |        27.1 | 100.0      
16:57:52    |      0.0 |        27.1 | 100.0      
16:57:55    |      0.0 |        27.1 | 100.0      
============================================
